,mse_score,trial_id,return_period,seq_len,lr,momentum,optim_type,num_layers,hidden_size,num_fc_layers,activation_type
782,0.026810780139407762,011e8_00782,2,2,0.01,0.20348197806978982,2,2,8,3,3
833,0.027088431079551487,011e8_00833,2,2,0.01,0.43482830404095185,2,4,32,1,3
835,0.027195682008778133,011e8_00835,2,2,0.01,0.8791923091222834,2,4,64,1,2
798,0.027218623021824595,011e8_00798,2,2,0.1,0.5498379255126151,2,2,16,3,1
797,0.02722441975076998,011e8_00797,2,2,0.1,0.25833675107913645,2,2,8,3,3
837,0.027231138297541726,011e8_00837,2,2,0.01,0.8708478123901408,2,4,128,1,1
831,0.027235716656666364,011e8_00831,2,2,0.01,0.692990011862391,2,4,32,1,1
909,0.027239051831197257,011e8_00909,2,2,0.001,0.5598272560752768,2,4,64,3,1
663,0.02725117527378349,011e8_00663,2,2,0.1,0.4241631722743804,2,1,16,3,1
828,0.027252211440134615,011e8_00828,2,2,0.01,0.1343113865763913,2,4,16,1,1
665,0.027254456146413128,011e8_00665,2,2,0.1,0.1889663735304768,2,1,16,3,3
765,0.027263458613374602,011e8_00765,2,2,0.001,0.7491793968149758,2,2,8,3,1
742,0.027267615788055793,011e8_00742,2,2,0.01,0.5684369410252021,2,2,32,2,2
911,0.027269395272752347,011e8_00911,2,2,0.001,0.30408323315034186,2,4,64,3,3
836,0.027278971873161216,011e8_00836,2,2,0.01,0.3328101932612622,2,4,64,1,3
787,0.027280589528568124,011e8_00787,2,2,0.01,0.11894248445095733,2,2,32,3,2
812,0.02728075952703918,011e8_00812,2,2,0.001,0.6226973155931242,2,4,8,1,3
822,0.027283144969935905,011e8_00822,2,2,0.001,0.412800947514941,2,4,128,1,1
865,0.027292770037958724,011e8_00865,2,2,0.001,0.7965424970187637,2,4,64,2,2
834,0.027294850298133836,011e8_00834,2,2,0.01,0.391890273443411,2,4,64,1,1
932,0.02729526919037191,011e8_00932,2,2,0.1,0.8380008426785334,2,4,8,3,3
845,0.027297214141176286,011e8_00845,2,2,0.1,0.8671109029550509,2,4,16,1,3
877,0.027299888571061085,011e8_00877,2,2,0.01,0.8796483700898683,2,4,32,2,2
784,0.027299934995291212,011e8_00784,2,2,0.01,0.816780457919307,2,2,16,3,2
705,0.02730184036041548,011e8_00705,2,2,0.1,0.21230686524319964,2,2,8,1,1
874,0.027307570109087357,011e8_00874,2,2,0.01,0.8943427890313425,2,4,16,2,2
872,0.027308518356610995,011e8_00872,2,2,0.01,0.32862409700379147,2,4,8,2,3
1047,0.027308700096005698,011e8_01047,2,2,0.001,0.6940059088650641,2,8,128,3,1
1060,0.02730891150211128,011e8_01060,2,2,0.01,0.8653956716163114,2,8,64,3,2
973,0.027309400072908562,011e8_00973,2,2,0.01,0.12365592615184218,2,8,128,1,2
925,0.027309843808055245,011e8_00925,2,2,0.01,0.5498698774589378,2,4,64,3,2
1058,0.027310167210912867,011e8_01058,2,2,0.01,0.23240734947216204,2,8,32,3,3
1012,0.027310605745085644,011e8_01012,2,2,0.01,0.6766179918452161,2,8,32,2,2
972,0.02731236571496467,011e8_00972,2,2,0.01,0.4183843355297012,2,8,128,1,1
974,0.02731330276268401,011e8_00974,2,2,0.01,0.45147453453449715,2,8,128,1,3
1013,0.027313833691299035,011e8_01013,2,2,0.01,0.1026831095230584,2,8,32,2,3
499,0.027315257683678512,011e8_00499,2,2,0.001,0.49415775683855934,1,8,16,3,2
1056,0.02731621364610657,011e8_01056,2,2,0.01,0.8685521608924859,2,8,32,3,1
451,0.027316537580883343,011e8_00451,2,2,0.001,0.18826239819174254,1,8,8,2,2
1014,0.027316804812009477,011e8_01014,2,2,0.01,0.4254285846922309,2,8,64,2,1
1057,0.02731700927145899,011e8_01057,2,2,0.01,0.36996827017390066,2,8,32,3,2
969,0.0273174484116815,011e8_00969,2,2,0.01,0.1265193021959596,2,8,64,1,1
1016,0.027317765468816764,011e8_01016,2,2,0.01,0.35103823364814113,2,8,64,2,3
919,0.027318737147402437,011e8_00919,2,2,0.01,0.1124736936494215,2,4,16,3,2
871,0.027319670944645866,011e8_00871,2,2,0.01,0.3453114115797454,2,4,8,2,2
512,0.027322603082537214,011e8_00512,2,2,0.01,0.8145515629605223,1,8,8,3,3
510,0.027322766906456675,011e8_00510,2,2,0.01,0.662397038416308,1,8,8,3,1
515,0.027322770889860272,011e8_00515,2,2,0.01,0.46303197221925385,1,8,16,3,3
465,0.02732287052965081,011e8_00465,2,2,0.01,0.20303554845713725,1,8,8,2,1
965,0.027323108464194532,011e8_00965,2,2,0.01,0.1368090008999915,2,8,16,1,3
1008,0.027323244190869095,011e8_01008,2,2,0.01,0.24154869676502796,2,8,16,2,1
467,0.027323322961403537,011e8_00467,2,2,0.01,0.6936343865424555,1,8,8,2,3
420,0.027323346844461572,011e8_00420,2,2,0.01,0.5102289975441897,1,8,8,1,1
1055,0.027324582354485153,011e8_01055,2,2,0.01,0.29890785159513344,2,8,16,3,3
966,0.027324584346664432,011e8_00966,2,2,0.01,0.2781606716389001,2,8,32,1,1
961,0.027324795354651873,011e8_00961,2,2,0.01,0.15888669418087373,2,8,8,1,2
1006,0.027325773237781785,011e8_01006,2,2,0.01,0.21698854314055824,2,8,8,2,2
923,0.027326133036088864,011e8_00923,2,2,0.01,0.536305376178788,2,4,32,3,3
572,0.027326231726530488,011e8_00572,2,2,0.1,0.5384959272842081,2,1,8,1,3
1049,0.02732632678020193,011e8_01049,2,2,0.001,0.17054172274935367,2,8,128,3,3
1009,0.0273263317372662,011e8_01009,2,2,0.01,0.8400110633865688,2,8,16,2,2
1010,0.027326498510808504,011e8_01010,2,2,0.01,0.30422277407136444,2,8,16,2,3
900,0.027326541635639464,011e8_00900,2,2,0.001,0.7967020026697229,2,4,8,3,1
1035,0.02732705004805536,011e8_01035,2,2,0.001,0.6786261115042611,2,8,8,3,1
968,0.027327235835512956,011e8_00968,2,2,0.01,0.3587032340262374,2,8,32,1,3
704,0.02732724015713661,011e8_00704,2,2,0.01,0.7520874673890465,2,2,128,1,3
971,0.027327332360718982,011e8_00971,2,2,0.01,0.4826203268507403,2,8,64,1,3
1004,0.027327506492807442,011e8_01004,2,2,0.001,0.5254251290412387,2,8,128,2,3
1007,0.02732759757408831,011e8_01007,2,2,0.01,0.32519770341874366,2,8,8,2,3
970,0.027328290137952137,011e8_00970,2,2,0.01,0.547504885632265,2,8,64,1,2
1037,0.027328705988849056,011e8_01037,2,2,0.001,0.7370687290645546,2,8,8,3,3
953,0.027328865955303445,011e8_00953,2,2,0.001,0.7607993008266148,2,8,32,1,3
1015,0.027328917370272147,011e8_01015,2,2,0.01,0.5224763192240542,2,8,64,2,2
832,0.02732900375941188,011e8_00832,2,2,0.01,0.39602511561585685,2,4,32,1,2
922,0.02732962316785814,011e8_00922,2,2,0.01,0.4837948584920727,2,4,32,3,2
1052,0.027329780091800017,011e8_01052,2,2,0.01,0.38915500207462295,2,8,8,3,3
1054,0.02733029582275668,011e8_01054,2,2,0.01,0.4587305728043102,2,8,16,3,2
736,0.027330373862629896,011e8_00736,2,2,0.01,0.4686928410779243,2,2,8,2,2
998,0.027330679685728772,011e8_00998,2,2,0.001,0.5104804431002221,2,8,32,2,3
914,0.02733077989095441,011e8_00914,2,2,0.001,0.29694715754611944,2,4,128,3,3
1003,0.02733107259389989,011e8_01003,2,2,0.001,0.4367174525965559,2,8,128,2,2
513,0.0273310727843761,011e8_00513,2,2,0.01,0.7756446472963565,1,8,16,3,1
425,0.027331573518989554,011e8_00425,2,2,0.01,0.14543969294254416,1,8,16,1,3
962,0.027331724827934636,011e8_00962,2,2,0.01,0.44851759711689343,2,8,8,1,3
470,0.02733190909766647,011e8_00470,2,2,0.01,0.866578063296267,1,8,16,2,3
468,0.027332128694271283,011e8_00468,2,2,0.01,0.2495569679712153,1,8,16,2,1
1061,0.02733267584160883,011e8_01061,2,2,0.01,0.48228381679542176,2,8,64,3,3
996,0.027333428888031346,011e8_00996,2,2,0.001,0.727063955417747,2,8,32,2,1
903,0.027334251652045723,011e8_00903,2,2,0.001,0.15392479722717436,2,4,16,3,1
1002,0.027334496523000452,011e8_01002,2,2,0.001,0.6078605868929505,2,8,128,2,1
1005,0.027334506690720014,011e8_01005,2,2,0.01,0.514543765152247,2,8,8,2,1
902,0.027334614979653296,011e8_00902,2,2,0.001,0.5604946660265524,2,4,8,3,3
918,0.027335024470986777,011e8_00918,2,2,0.01,0.5961287404958816,2,4,16,3,1
841,0.027335955952509653,011e8_00841,2,2,0.1,0.4161038207744552,2,4,8,1,2
1050,0.027335999290079377,011e8_01050,2,2,0.01,0.5577949444311454,2,8,8,3,1
570,0.027336202801034926,011e8_00570,2,2,0.1,0.5919301724488168,2,1,8,1,1
1046,0.027337441126874775,011e8_01046,2,2,0.001,0.514436573702856,2,8,64,3,3
781,0.02733803203831375,011e8_00781,2,2,0.01,0.630218452322299,2,2,8,3,2
995,0.027338388749484334,011e8_00995,2,2,0.001,0.8690414564192452,2,8,16,2,3
960,0.027339562529390432,011e8_00960,2,2,0.01,0.2595929665421185,2,8,8,1,1
1001,0.027339937435713814,011e8_01001,2,2,0.001,0.39859634138767275,2,8,64,2,3
958,0.02734043017794074,011e8_00958,2,2,0.001,0.6880358789681913,2,8,128,1,2
1065,0.027340490328652597,011e8_01065,2,2,0.1,0.7004488625454813,2,8,8,3,1
868,0.027341472457547707,011e8_00868,2,2,0.001,0.7531258004976181,2,4,128,2,2
1011,0.027342268569446812,011e8_01011,2,2,0.01,0.8256399433464022,2,8,32,2,1
511,0.0273436573322352,011e8_00511,2,2,0.01,0.529780058242287,1,8,8,3,2
1000,0.027344456509409115,011e8_01000,2,2,0.001,0.6982777684858543,2,8,64,2,2
855,0.027345755850765964,011e8_00855,2,2,0.001,0.8978101806502249,2,4,8,2,1
1059,0.027347073112569405,011e8_01059,2,2,0.01,0.4927231587182618,2,8,64,3,1
880,0.027347224383332834,011e8_00880,2,2,0.01,0.2775026562992996,2,4,64,2,2
967,0.02734814222898952,011e8_00967,2,2,0.01,0.767388804783529,2,8,32,1,2
964,0.02734815731243221,011e8_00964,2,2,0.01,0.7375372056407288,2,8,16,1,2
859,0.027348306536027045,011e8_00859,2,2,0.001,0.8460900183942192,2,4,16,2,2
1068,0.02734841370583501,011e8_01068,2,2,0.1,0.7550125355824429,2,8,16,3,1
1040,0.027349857858339762,011e8_01040,2,2,0.001,0.3927458895376146,2,8,16,3,3
469,0.027350509345068066,011e8_00469,2,2,0.01,0.22742834982447402,1,8,16,2,2
916,0.02735089765170509,011e8_00916,2,2,0.01,0.2872198608281285,2,4,8,3,2
994,0.027351410169007905,011e8_00994,2,2,0.001,0.8468904954360635,2,8,16,2,2
963,0.027353387645958994,011e8_00963,2,2,0.01,0.7979057782846913,2,8,16,1,1
917,0.027355325501630882,011e8_00917,2,2,0.01,0.2818590102761592,2,4,8,3,3
452,0.027355996957083423,011e8_00452,2,2,0.001,0.23640149821696338,1,8,8,2,3
950,0.027356139405686358,011e8_00950,2,2,0.001,0.8248447680560811,2,8,16,1,3
959,0.027356417611967665,011e8_00959,2,2,0.001,0.8799606213625706,2,8,128,1,3
1053,0.027356481155348243,011e8_01053,2,2,0.01,0.8270583502327602,2,8,16,3,1
870,0.027357304483325393,011e8_00870,2,2,0.01,0.3458085799310139,2,4,8,2,1
876,0.027357597202566773,011e8_00876,2,2,0.01,0.5864828138024886,2,4,32,2,1
957,0.02735778707859835,011e8_00957,2,2,0.001,0.880746732664757,2,8,128,1,1
767,0.027358365344806745,011e8_00767,2,2,0.001,0.36928719331480453,2,2,8,3,3
514,0.027358657584982436,011e8_00514,2,2,0.01,0.8824857176004899,1,8,16,3,2
1033,0.02735884510550267,011e8_01033,2,2,0.1,0.313314418486742,2,8,128,2,2
860,0.02735951958703597,011e8_00860,2,2,0.001,0.3423242171398091,2,4,16,2,3
829,0.02736028455002715,011e8_00829,2,2,0.01,0.8072210231853926,2,4,16,1,2
498,0.027360295050325084,011e8_00498,2,2,0.001,0.8314222293591561,1,8,16,3,1
795,0.02736135242953702,011e8_00795,2,2,0.1,0.5787841617740336,2,2,8,3,1
1045,0.027361400726785418,011e8_01045,2,2,0.001,0.7131700940861391,2,8,64,3,2
1051,0.0273622599073933,011e8_01051,2,2,0.01,0.8569420556287594,2,8,8,3,2
497,0.027362305041410916,011e8_00497,2,2,0.001,0.5655780549065783,1,8,8,3,3
915,0.027362554817880032,011e8_00915,2,2,0.01,0.859827015758745,2,4,8,3,1
920,0.027363164194910597,011e8_00920,2,2,0.01,0.8383259342676905,2,4,16,3,3
839,0.027364044818409622,011e8_00839,2,2,0.01,0.3949221517296855,2,4,128,1,3
495,0.02736530836704476,011e8_00495,2,2,0.001,0.5917542443224963,1,8,8,3,1
1038,0.02736862834369468,011e8_01038,2,2,0.001,0.4598939910923675,2,8,16,3,1
901,0.027369368317198533,011e8_00901,2,2,0.001,0.3842115581965787,2,4,8,3,2
928,0.027370250349597166,011e8_00928,2,2,0.01,0.7339380492348853,2,4,128,3,2
1044,0.027373321517336825,011e8_01044,2,2,0.001,0.17085081016643128,2,8,64,3,1
800,0.027375800023512926,011e8_00800,2,2,0.1,0.7976335114422836,2,2,16,3,3
842,0.02737637460912695,011e8_00842,2,2,0.1,0.35506356321716637,2,4,8,1,3
1042,0.02737781947619529,011e8_01042,2,2,0.001,0.4555203148827659,2,8,32,3,2
827,0.027378113955822302,011e8_00827,2,2,0.01,0.6569552704347476,2,4,8,1,3
861,0.027378612016411202,011e8_00861,2,2,0.001,0.3013754092611731,2,4,32,2,1
993,0.027379201436541583,011e8_00993,2,2,0.001,0.7709023308213856,2,8,16,2,1
924,0.02738101958735617,011e8_00924,2,2,0.01,0.5361141159981547,2,4,64,3,1
825,0.02738151592696988,011e8_00825,2,2,0.01,0.23082674796681354,2,4,8,1,1
840,0.02738471801282588,011e8_00840,2,2,0.1,0.5477546218860726,2,4,8,1,1
819,0.027388055412880082,011e8_00819,2,2,0.001,0.7809055795225422,2,4,64,1,1
826,0.027388828811396048,011e8_00826,2,2,0.01,0.8046079162000263,2,4,8,1,2
910,0.027391295894316988,011e8_00910,2,2,0.001,0.6760484908886275,2,4,64,3,2
466,0.0273927108410131,011e8_00466,2,2,0.01,0.5575131317316346,1,8,8,2,2
905,0.027392760873173896,011e8_00905,2,2,0.001,0.16167087163850288,2,4,16,3,3
1070,0.02739620955324663,011e8_01070,2,2,0.1,0.3462100455148014,2,8,16,3,3
913,0.027398452149676573,011e8_00913,2,2,0.001,0.558710937367515,2,4,128,3,2
875,0.027398665681928756,011e8_00875,2,2,0.01,0.4493417646904245,2,4,16,2,3
752,0.027399485695332484,011e8_00752,2,2,0.1,0.8833723059740993,2,2,8,2,3
921,0.02740038613527164,011e8_00921,2,2,0.01,0.2653872440840366,2,4,32,3,1
908,0.027401082209099648,011e8_00908,2,2,0.001,0.5650209037958298,2,4,32,3,3
710,0.02740158945959833,011e8_00710,2,2,0.1,0.7086747113349061,2,2,16,1,3
815,0.027404544928392185,011e8_00815,2,2,0.001,0.8899829713630085,2,4,16,1,3
945,0.027406488537573714,011e8_00945,2,2,0.001,0.13207254513498362,2,8,8,1,1
898,0.02740998889137348,011e8_00898,2,2,0.1,0.5831094305110796,2,4,128,2,2
706,0.027411173605105414,011e8_00706,2,2,0.1,0.6247140544049119,2,2,8,1,2
873,0.027413672762730823,011e8_00873,2,2,0.01,0.8475821459729806,2,4,16,2,1
1067,0.02741618691291161,011e8_01067,2,2,0.1,0.5572890543741014,2,8,8,3,3
952,0.027421597511539192,011e8_00952,2,2,0.001,0.40440965141859897,2,8,32,1,2
838,0.02742209212351576,011e8_00838,2,2,0.01,0.11854368490019783,2,4,128,1,2
975,0.027422458921662132,011e8_00975,2,2,0.1,0.14536638842377547,2,8,8,1,1
887,0.02742287045664049,011e8_00887,2,2,0.1,0.758525694729855,2,4,8,2,3
661,0.02742376657553217,011e8_00661,2,2,0.1,0.21486585505156627,2,1,8,3,2
1048,0.02742414969488083,011e8_01048,2,2,0.001,0.49618218633594924,2,8,128,3,2
930,0.02742631607465342,011e8_00930,2,2,0.1,0.47896460148436415,2,4,8,3,1
617,0.027426826082691497,011e8_00617,2,2,0.1,0.6914499394556287,2,1,8,2,3
1041,0.027428773499442574,011e8_01041,2,2,0.001,0.14383881642746,2,8,32,3,1
979,0.027433011455431533,011e8_00979,2,2,0.1,0.5567421584246663,2,8,16,1,2
745,0.027436442087109755,011e8_00745,2,2,0.01,0.3092257990499092,2,2,64,2,2
1043,0.02743821398703183,011e8_01043,2,2,0.001,0.45322587562760486,2,8,32,3,3
820,0.027440407214655262,011e8_00820,2,2,0.001,0.6486523514538677,2,4,64,1,2
750,0.0274422571712971,011e8_00750,2,2,0.1,0.3732979551432537,2,2,8,2,1
976,0.027445018016318705,011e8_00976,2,2,0.1,0.29037297900039977,2,8,8,1,2
857,0.02744583183566396,011e8_00857,2,2,0.001,0.5851887480598327,2,4,8,2,3
990,0.027448142785331663,011e8_00990,2,2,0.001,0.6459613010479307,2,8,8,2,1
830,0.027448549544915112,011e8_00830,2,2,0.01,0.6935638478242389,2,4,16,1,3
997,0.02745069864320384,011e8_00997,2,2,0.001,0.17404875230052463,2,8,32,2,2
906,0.027457666205357303,011e8_00906,2,2,0.001,0.8645364266174252,2,4,32,3,1
856,0.027462470319425142,011e8_00856,2,2,0.001,0.8241462921372097,2,4,8,2,2
843,0.027468250365360075,011e8_00843,2,2,0.1,0.4983120347318708,2,4,16,1,1
885,0.027470307769843043,011e8_00885,2,2,0.1,0.4342877660389942,2,4,8,2,1
977,0.02747617632672334,011e8_00977,2,2,0.1,0.15759491591394195,2,8,8,1,3
713,0.027477222771300262,011e8_00713,2,2,0.1,0.621778696953883,2,2,32,1,3
955,0.02747865529382913,011e8_00955,2,2,0.001,0.6000632279751706,2,8,64,1,2
649,0.027479538045887708,011e8_00649,2,2,0.01,0.8206024200153428,2,1,16,3,2
844,0.02749302896588088,011e8_00844,2,2,0.1,0.750618479581608,2,4,16,1,2
931,0.027494494103111677,011e8_00931,2,2,0.1,0.37204053686012395,2,4,8,3,2
999,0.027495923632583068,011e8_00999,2,2,0.001,0.3990366152911695,2,8,64,2,1
646,0.02749834860558976,011e8_00646,2,2,0.01,0.297925989697727,2,1,8,3,2
862,0.027503176498397165,011e8_00862,2,2,0.001,0.47758781612191437,2,4,32,2,2
775,0.027503560715733014,011e8_00775,2,2,0.001,0.7170768808536125,2,2,64,3,2
1034,0.027508777658149613,011e8_01034,2,2,0.1,0.8199692685598142,2,8,128,2,3
818,0.027509840436779377,011e8_00818,2,2,0.001,0.7947890685047952,2,4,32,1,3
1022,0.02751007040770985,011e8_01022,2,2,0.1,0.32159948295795393,2,8,8,2,3
790,0.02751246077039043,011e8_00790,2,2,0.01,0.7187713326944739,2,2,64,3,2
1020,0.027526485381536597,011e8_01020,2,2,0.1,0.24291396853561623,2,8,8,2,1
1063,0.027526625133932375,011e8_01063,2,2,0.01,0.16478948481590966,2,8,128,3,2
980,0.027526818783310206,011e8_00980,2,2,0.1,0.6494430619507261,2,8,16,1,3
904,0.02753745832896654,011e8_00904,2,2,0.001,0.20534675691917528,2,4,16,3,2
863,0.027537765638495307,011e8_00863,2,2,0.001,0.6275804854202485,2,4,32,2,3
813,0.027538632031685703,011e8_00813,2,2,0.001,0.7772957330026826,2,4,16,1,1
881,0.027538966598462656,011e8_00881,2,2,0.01,0.6217969365885103,2,4,64,2,3
954,0.02754350030401087,011e8_00954,2,2,0.001,0.5558411888571232,2,8,64,1,1
1066,0.027550595228057074,011e8_01066,2,2,0.1,0.6925136333916967,2,8,8,3,2
421,0.027553152087162167,011e8_00421,2,2,0.01,0.41590407069947,1,8,8,1,2
620,0.027557959926005977,011e8_00620,2,2,0.1,0.5134783081413783,2,1,16,2,3
992,0.027560046254911572,011e8_00992,2,2,0.001,0.32811792014135355,2,8,8,2,3
823,0.027571321506739015,011e8_00823,2,2,0.001,0.5835032870644454,2,4,128,1,2
796,0.027572224595107032,011e8_00796,2,2,0.1,0.7520863036375212,2,2,8,3,2
978,0.027574811627945634,011e8_00978,2,2,0.1,0.16752548297420758,2,8,16,1,1
662,0.027590400721224918,011e8_00662,2,2,0.1,0.5556564700879745,2,1,8,3,3
846,0.02759043872435015,011e8_00846,2,2,0.1,0.2266928628510362,2,4,32,1,1
926,0.02760295872040068,011e8_00926,2,2,0.01,0.4050280623980774,2,4,64,3,3
878,0.02760438110834085,011e8_00878,2,2,0.01,0.3994648518758027,2,4,32,2,3
890,0.027613636566991766,011e8_00890,2,2,0.1,0.5500532561075094,2,4,16,2,3
660,0.027614828738175022,011e8_00660,2,2,0.1,0.6431689989174769,2,1,8,3,1
793,0.027620752814990872,011e8_00793,2,2,0.01,0.6763727972051512,2,2,128,3,2
847,0.02762343199098849,011e8_00847,2,2,0.1,0.23901301275377024,2,4,32,1,2
785,0.027626145484173237,011e8_00785,2,2,0.01,0.8738299404051635,2,2,16,3,3
1025,0.027631783950652064,011e8_01025,2,2,0.1,0.2566826296870305,2,8,16,2,3
703,0.027639437683772375,011e8_00703,2,2,0.01,0.8386001764512433,2,2,128,1,2
864,0.0276433800886022,011e8_00864,2,2,0.001,0.5295475606249167,2,4,64,2,1
821,0.02764768095880236,011e8_00821,2,2,0.001,0.2817918725487807,2,4,64,1,3
912,0.02765065255940085,011e8_00912,2,2,0.001,0.11638250202733441,2,4,128,3,1
951,0.027657395142356708,011e8_00951,2,2,0.001,0.4394771626866395,2,8,32,1,1
601,0.02766494558946262,011e8_00601,2,2,0.01,0.17008175383136875,2,1,8,2,2
615,0.02766717117671123,011e8_00615,2,2,0.1,0.3620148519653138,2,1,8,2,1
1071,0.027668832518530504,011e8_01071,2,2,0.1,0.851251708948986,2,8,32,3,1
707,0.0276699574350573,011e8_00707,2,2,0.1,0.4269931470182029,2,2,8,1,3
780,0.027670475692652304,011e8_00780,2,2,0.01,0.27342370852110626,2,2,8,3,1
824,0.0276742232240166,011e8_00824,2,2,0.001,0.136301069740279,2,4,128,1,3
946,0.02767481403671442,011e8_00946,2,2,0.001,0.10166721612410622,2,8,8,1,2
888,0.0276823765788472,011e8_00888,2,2,0.1,0.1284151461025462,2,4,16,2,1
883,0.027685153679916526,011e8_00883,2,2,0.01,0.7539169620654661,2,4,128,2,2
879,0.027686022980543096,011e8_00879,2,2,0.01,0.24043787324104723,2,4,64,2,1
671,0.02768665147406396,011e8_00671,2,2,0.1,0.3493308746885935,2,1,64,3,3
956,0.027690667340075584,011e8_00956,2,2,0.001,0.2778798025251733,2,8,64,1,3
814,0.027701500265350117,011e8_00814,2,2,0.001,0.8249164937950275,2,4,16,1,2
866,0.027708386856235244,011e8_00866,2,2,0.001,0.4688369974782197,2,4,64,2,3
816,0.027712431981034326,011e8_00816,2,2,0.001,0.47654334923878017,2,4,32,1,1
714,0.027713318222451887,011e8_00714,2,2,0.1,0.5934520554007888,2,2,64,1,1
991,0.027717276243464338,011e8_00991,2,2,0.001,0.29756311980260153,2,8,8,2,2
867,0.027724884472239055,011e8_00867,2,2,0.001,0.15731809144171072,2,4,128,2,1
738,0.027732015974093378,011e8_00738,2,2,0.01,0.5681426838870364,2,2,16,2,1
735,0.02773613275292109,011e8_00735,2,2,0.01,0.7701988380822719,2,2,8,2,1
647,0.02773689288176564,011e8_00647,2,2,0.01,0.8867586289281479,2,1,8,3,3
783,0.02774144042124925,011e8_00783,2,2,0.01,0.36105812883091093,2,2,16,3,1
934,0.0277454439323839,011e8_00934,2,2,0.1,0.41219148250147686,2,4,16,3,2
753,0.027752716220715262,011e8_00753,2,2,0.1,0.579364267722195,2,2,16,2,1
1018,0.027758354103640012,011e8_01018,2,2,0.01,0.25233151676210575,2,8,128,2,2
811,0.02776550736008217,011e8_00811,2,2,0.001,0.2072897148240035,2,4,8,1,2
858,0.027788447211473402,011e8_00858,2,2,0.001,0.3008130791675712,2,4,16,2,1
981,0.02779350405346585,011e8_00981,2,2,0.1,0.2781982383912731,2,8,32,1,1
935,0.027796342963903355,011e8_00935,2,2,0.1,0.3529215864889439,2,4,16,3,3
739,0.027807406746456723,011e8_00739,2,2,0.01,0.39214644243286556,2,2,16,2,2
983,0.02780935718038613,011e8_00983,2,2,0.1,0.27497226309190276,2,8,32,1,3
947,0.027813753119811473,011e8_00947,2,2,0.001,0.4296401635069279,2,8,8,1,3
766,0.02782500376663794,011e8_00766,2,2,0.001,0.7745227235712823,2,2,8,3,2
655,0.027828517102460985,011e8_00655,2,2,0.01,0.5637357328567099,2,1,64,3,2
949,0.027833600266348412,011e8_00949,2,2,0.001,0.5297906259165445,2,8,16,1,2
740,0.027847133196721774,011e8_00740,2,2,0.01,0.6641757495335918,2,2,16,2,3
1021,0.027872567833332293,011e8_01021,2,2,0.1,0.33332039384681145,2,8,8,2,2
848,0.027882240630982172,011e8_00848,2,2,0.1,0.1102358464444217,2,4,32,1,3
886,0.027904925795191743,011e8_00886,2,2,0.1,0.44242677337623026,2,4,8,2,2
741,0.02790565610981768,011e8_00741,2,2,0.01,0.8607546462977936,2,2,32,2,1
882,0.02791542466849909,011e8_00882,2,2,0.01,0.20123519665052766,2,4,128,2,1
618,0.02792202566156411,011e8_00618,2,2,0.1,0.4073316136805569,2,1,16,2,1
571,0.027958015072089483,011e8_00571,2,2,0.1,0.46727590659156537,2,1,8,1,2
751,0.02795996523053431,011e8_00751,2,2,0.1,0.5146723895469543,2,2,8,2,2
982,0.02796292987369238,011e8_00982,2,2,0.1,0.2894817566325137,2,8,32,1,2
699,0.02796905686786717,011e8_00699,2,2,0.01,0.6730295406267303,2,2,64,1,1
948,0.02798196202290253,011e8_00948,2,2,0.001,0.6195686814742406,2,8,16,1,1
799,0.027983689854946238,011e8_00799,2,2,0.1,0.6544420522929861,2,2,16,3,2
702,0.027994800415401654,011e8_00702,2,2,0.01,0.5159797022805187,2,2,128,1,1
869,0.02799591158357653,011e8_00869,2,2,0.001,0.5093854317487189,2,4,128,2,3
1036,0.027996878148081907,011e8_01036,2,2,0.001,0.5214542142161916,2,8,8,3,2
737,0.027998561482545162,011e8_00737,2,2,0.01,0.7537125276400263,2,2,8,2,3
616,0.028003881763313126,011e8_00616,2,2,0.1,0.6511129295630862,2,1,8,2,2
755,0.028017585563849094,011e8_00755,2,2,0.1,0.4364768732891061,2,2,16,2,3
664,0.02801942980795724,011e8_00664,2,2,0.1,0.4572733561292782,2,1,16,3,2
1039,0.02802462438828274,011e8_01039,2,2,0.001,0.445853599246285,2,8,16,3,2
884,0.02802601315292523,011e8_00884,2,2,0.01,0.4656629537128262,2,4,128,2,3
893,0.02803968880611264,011e8_00893,2,2,0.1,0.27956976269806494,2,4,32,2,3
907,0.028059945332368805,011e8_00907,2,2,0.001,0.5058869291746038,2,4,32,3,2
772,0.02806090885795123,011e8_00772,2,2,0.001,0.5561248024571237,2,2,32,3,2
669,0.028092843693235472,011e8_00669,2,2,0.1,0.7444236922102612,2,1,64,3,1
712,0.028097248703069618,011e8_00712,2,2,0.1,0.1388685792106692,2,2,32,1,2
650,0.028102803914890718,011e8_00650,2,2,0.01,0.8276497666178882,2,1,16,3,3
778,0.028115787404021746,011e8_00778,2,2,0.001,0.14991811299438895,2,2,128,3,2
801,0.02813404843387144,011e8_00801,2,2,0.1,0.712204541052711,2,2,32,3,1
1023,0.028195748219314698,011e8_01023,2,2,0.1,0.49546061710306744,2,8,16,2,1
666,0.028198235030111648,011e8_00666,2,2,0.1,0.36785994131839395,2,1,32,3,1
817,0.028206228537571067,011e8_00817,2,2,0.001,0.19611492932385427,2,4,32,1,2
604,0.028215687546082863,011e8_00604,2,2,0.01,0.6824403431700067,2,1,16,2,2
631,0.02822086582481601,011e8_00631,2,2,0.001,0.1807762204940181,2,1,8,3,2
